anime_id,user_id,rating
1535,6200,9
1535,43953,8
1535,24698,10
1535,48413,8
1535,78525,10
1535,10646,9
1535,45798,10
1535,40125,10
1535,66227,8
1535,79936,10
1535,44999,10
1535,63616,10
1535,62033,9
1535,27151,9
1535,2467,10
1535,1362,6
1535,38658,9
1535,17555,7
1535,44221,9
1535,31258,10
1535,81893,8
1535,55885,8
1535,30704,10
1535,16317,10
1535,79218,6
1535,17709,9
1535,75705,9
1535,40852,6
1535,32520,7
1535,68355,6
1535,24418,6
1535,45024,5
1535,48530,10
1535,65276,7
1535,29671,9
1535,54596,9
1535,72659,10
1535,85150,9
1535,2121,3
1535,79103,9
1535,66243,9
1535,37221,9
1535,31329,9
1535,69257,8
1535,64319,6
1535,77595,9
1535,65027,8
1535,43207,10
1535,64674,9
1535,38384,10
1535,40233,9
1535,65517,9
1535,78111,10
1535,39027,10
1535,71890,10
1535,43034,10
1535,40942,10
1535,36609,8
1535,44216,10
1535,51021,4
1535,21457,10
1535,48917,10
1535,9811,5
1535,59845,8
1535,6351,9
1535,58909,10
1535,70587,10
1535,14246,9
1535,6219,8
1535,52722,10
1535,5965,8
1535,16340,9
1535,74451,9
1535,60399,9
1535,76214,8
1535,41359,10
1535,67723,8
1535,15952,9
1535,42775,10
1535,44881,9
1535,80473,10
1535,1112,9
1535,69952,9
1535,12843,10
1535,74120,6
1535,70213,10
1535,74305,10
1535,4347,9
1535,5061,9
1535,69244,10
1535,47056,7
1535,79406,7
1535,9685,9
1535,4764,10
1535,65586,8
1535,26151,10
1535,7389,9
1535,49881,10
1535,39380,10
1535,55453,8
1535,2199,7
1535,73444,10
1535,1106,7
1535,81940,10
1535,36821,8
1535,10986,10
1535,51930,8
1535,24163,7
1535,56621,10
1535,25110,10
1535,57500,9
1535,49104,10
1535,2597,8
1535,19262,6
1535,48992,10
1535,2611,10
1535,5132,10
1535,82213,9
1535,21358,9
1535,47067,10
1535,76763,10
1535,6695,9
1535,15864,8
1535,75341,8
1535,11306,9
1535,50350,10
1535,80094,8
1535,65521,7
1535,73812,9
1535,58411,10
1535,19464,10
1535,21555,10
1535,66837,8
1535,73190,10
1535,11687,7
1535,36440,9
1535,51972,9
1535,1342,10
1535,20507,9
1535,21605,8
1535,66736,7
1535,32032,9
1535,44192,10
1535,51032,9
1535,62922,10
1535,36459,9
1535,19738,9
1535,85885,8
1535,84590,9
1535,13299,10
1535,56167,10
1535,58458,10
1535,22804,9
1535,83681,9
1535,70873,10
1535,59905,9
1535,69897,10
1535,33795,10
1535,12656,10
1535,69717,9
1535,66458,8
1535,41473,7
1535,45008,8
1535,69322,10
1535,52284,8
1535,77667,9
1535,49908,10
1535,13703,9
1535,79499,7
1535,46963,9
1535,71296,10
1535,52670,8
1535,75971,10
1535,49012,8
1535,31600,10
1535,77279,10
1535,84054,8
1535,65155,7
1535,52937,6
1535,37262,9
1535,52406,10
1535,15814,9
1535,30996,10
1535,6173,9
1535,23268,7
1535,52810,10
1535,21585,9
1535,52466,9
1535,34376,9
1535,6113,10
1535,27469,7
1535,52085,10
1535,59228,7
1535,33508,8
1535,43928,6
1535,66076,9
1535,57756,9
1535,83928,8
1535,4812,10
1535,51134,9
1535,48510,9
1535,50082,8
1535,22667,9
1535,69583,10
1535,52559,9
1535,14673,10
1535,77579,9
1535,76573,7
1535,58580,9
1535,24006,9
1535,842,6
1535,83868,9
1535,44336,7
1535,65599,9
1535,45959,10
1535,14680,9
1535,64083,4
1535,73751,5
1535,4816,8
1535,72964,10
1535,53466,8
1535,57801,8
1535,75100,9
1535,702,3
1535,80371,10
1535,9939,8
1535,66773,9
1535,11169,9
1535,18503,10
1535,80715,8
1535,2142,8
1535,35406,7
1535,18419,10
1535,9198,10
1535,15884,10
1535,28906,10
1535,19395,9
1535,65945,8
1535,7830,10
1535,66462,9
1535,75355,7
1535,61360,8
1535,46835,10
1535,16406,9
1535,59590,9
1535,8737,8
1535,30289,9
1535,32250,6
1535,82535,9
1535,46073,9
1535,31722,8
1535,16873,10
1535,39248,9
1535,61986,8
1535,69722,8
1535,81464,7
1535,85671,8
1535,26210,8
1535,67658,8
1535,44904,10
1535,3869,10
1535,46378,9
1535,46366,6
1535,31938,9
1535,62861,9
1535,5310,9
1535,54717,9
1535,28738,7
1535,47663,9
1535,72119,9
1535,4598,9
1535,46202,10
1535,65373,8
1535,49272,9
1535,7826,9
1535,60218,9
1535,82275,10
1535,37265,6
1535,241,10
1535,81323,7
1535,16829,9
1535,5297,7
1535,23520,10
1535,72384,7
1535,66648,9
1535,9058,10
1535,1910,8
1535,18128,7
1535,47779,8
1535,3854,9
1535,85206,8
1535,85245,10
1535,81125,9
1535,5446,8
1535,78739,8
1535,63249,7
1535,2475,10
1535,33593,9
1535,84172,9
1535,72179,10
1535,7811,8
1535,23801,9
1535,73431,10
1535,10732,8
1535,41622,9
1535,63829,10
1535,73693,7
1535,6741,7
1535,17444,9
1535,53787,10
1535,32894,9
1535,8553,8
1535,37714,10
1535,10392,8
1535,48490,10
1535,78463,8
1535,71748,10
1535,21367,9
1535,30382,8
1535,66584,10
1535,1669,7
1535,2196,8
1535,8008,9
1535,16630,8
1535,32122,7
1535,42842,8
1535,50654,8
1535,12980,10
1535,52296,10
1535,47732,9
1535,1694,10
1535,65779,9
1535,40955,6
1535,72116,9
1535,15225,10
1535,55764,6
1535,58494,5
1535,4438,9
1535,21724,6
1535,71964,7
1535,23320,9
1535,17020,7
1535,20986,10
1535,13301,8
1535,85641,8
1535,42514,10
1535,26537,9
1535,13443,9
1535,50590,9
1535,51210,7
1535,81506,9
1535,61707,10
1535,1077,7
1535,46356,9
1535,2609,9
1535,19087,10
1535,16855,8
1535,27711,8
1535,76131,9
1535,30669,9
1535,44871,8
1535,77468,10
1535,16316,6
1535,46986,8
1535,41134,8
1535,2134,8
1535,16402,7
1535,40148,9
1535,68385,10
1535,51728,8
1535,26929,9
1535,62336,10
1535,28618,9
1535,22070,10
1535,6599,9
1535,47989,7
1535,32450,7
1535,77755,5
1535,531,9
1535,77262,8
1535,85830,6
1535,75592,6
1535,77074,10
1535,30282,8
1535,28399,9
1535,31656,10
1535,18628,10
1535,6678,8
1535,20337,8
1535,3374,3
1535,23275,10
1535,9850,7
1535,7007,7
1535,19635,7
1535,39205,7
1535,75195,10
1535,23138,10
1535,77612,8
1535,81155,8
1535,54481,8
1535,54504,8
1535,62603,8
1535,45446,8
1535,34281,9
1535,72328,8
1535,32336,6
1535,50690,8
1535,74569,9
1535,67233,5
1535,15647,10
1535,15240,9
1535,25746,10
1535,52313,7
1535,72460,6
1535,67040,10
1535,17439,9
1535,51225,8
1535,15545,9
1535,46660,10
1535,23638,8
1535,41415,10
1535,40968,6
1535,70549,10
1535,80152,9
1535,43370,9
1535,76085,10
1535,52944,9
1535,71264,8
1535,64785,10
1535,74615,7
1535,15123,10
1535,33335,9
1535,28044,7
1535,55954,10
1535,80040,8
1535,44677,8
1535,12565,10
1535,32264,10
1535,22482,10
1535,33542,9
1535,22006,7
1535,35608,9
1535,44819,7
1535,25449,9
1535,80462,8
1535,45878,7
1535,40086,10
1535,50059,10
1535,23757,10
1535,22833,8
1535,2023,10
1535,44754,9
1535,37497,9
1535,76399,7
1535,29295,6
1535,50264,9
1535,85243,9
1535,63356,8
1535,10199,8
1535,67753,8
1535,30975,7
1535,36705,9
1535,53269,8
1535,79248,8
1535,51401,6
1535,80018,8
1535,69843,7
1535,47133,10
1535,35381,8
1535,34820,9
1535,48409,8
1535,46560,10
1535,26601,8
1535,13305,9
1535,45960,9
1535,719,8
1535,45520,7
1535,68006,6
1535,4146,10
1535,7619,8
1535,5545,6
1535,43975,6
1535,62881,9
1535,54978,10
1535,50421,9
1535,83382,9
1535,28300,9
1535,1322,7
1535,9679,10
1535,75582,10
1535,74398,8
1535,33780,9
1535,35148,8
1535,52987,10
1535,4519,8
1535,9134,6
1535,44057,7
1535,34666,8
1535,38927,9
1535,3013,7
1535,9358,6
1535,72269,10
1535,69013,8
1535,365,10
1535,74141,8
1535,54530,10
1535,12117,10
1535,43397,7
1535,21121,9
1535,24027,9
1535,49409,9
1535,61032,8
1535,65385,7
1535,40027,10
1535,1018,10
1535,42819,9
1535,83167,7
1535,44886,9
1535,48299,9
1535,16062,10
1535,77020,8
1535,16164,8
1535,31863,10
1535,25004,8
1535,60336,8
1535,44318,10
1535,55393,7
1535,41717,7
1535,34475,9
1535,51973,9
1535,8625,10
1535,32783,10
1535,70452,9
1535,34933,9
1535,9687,9
1535,41416,10
1535,14488,10
1535,29590,6
1535,34007,7
1535,48250,8
1535,79336,7
1535,22369,10
1535,42640,9
1535,71787,9
1535,62456,9
1535,76352,9
1535,45537,9
1535,32779,10
1535,39736,8
1535,68662,10
1535,45972,8
1535,10246,8
1535,17647,9
1535,74466,7
1535,82800,8
1535,65544,8
1535,73876,7
1535,20361,9
1535,24207,9
1535,26317,10
1535,62853,9
1535,83918,9
1535,57933,10
1535,14383,8
1535,33966,9
1535,13000,6
1535,3923,6
1535,12211,8
1535,49005,8
1535,38854,10
1535,79433,8
1535,39142,9
1535,18507,9
1535,72044,8
1535,33058,9
1535,68438,8
1535,81481,9
1535,50275,7
1535,69484,7
1535,4456,8
1535,22515,10
1535,38032,10
1535,65337,7
1535,67075,8
1535,16726,10
1535,4229,10
1535,39946,7
1535,34832,8
1535,67197,5
1535,59978,10
1535,31417,10
1535,63353,10
1535,83034,6
1535,85818,9
1535,11479,9
1535,19216,7
1535,17577,8
1535,2150,6
1535,57046,9
1535,74973,8
1535,47092,8
1535,34397,9
1535,7510,10
1535,45251,9
1535,61085,9
1535,29483,10
1535,2965,10
1535,83964,7
1535,269,7
1535,61311,8
1535,23480,7
1535,246,9
1535,71080,10
1535,16764,8
1535,53862,9
1535,39126,10
1535,70896,9
1535,476,9
1535,41318,10
1535,81575,10
1535,17644,9
1535,66215,9
1535,16657,8
1535,32791,10
1535,68571,10
1535,81728,8
1535,85541,9
1535,79741,7
1535,43068,7
1535,70088,10
1535,7140,9
1535,8848,10
1535,40385,6
1535,63884,9
1535,74711,8
1535,57279,9
1535,9608,9
1535,512,10
1535,20395,7
1535,72462,6
1535,24382,8
1535,80659,10
1535,21941,5
1535,35742,10
1535,24852,10
1535,40224,7
1535,56905,8
1535,26690,5
1535,44741,8
1535,60618,9
1535,75137,7
1535,23077,9
1535,85111,10
1535,81948,7
1535,77244,9
1535,31173,10
1535,61039,8
1535,12836,9
1535,82884,8
1535,53126,6
1535,12762,10
1535,60627,10
1535,50229,9
1535,37011,8
1535,8210,9
1535,46464,9
1535,25585,9
1535,12282,9
1535,84825,7
1535,14195,8
1535,54434,8
1535,78183,10
1535,58836,7
1535,13589,10
1535,57305,7
1535,56317,9
1535,46332,9
1535,34914,7
1535,62458,8
1535,59092,10
1535,16567,8
1535,46761,9
1535,20820,7
1535,30062,9
1535,3116,9
1535,40807,10
1535,81898,10
1535,34648,9
1535,34157,10
1535,60447,10
1535,2601,8
1535,61876,10
1535,46860,9
1535,84221,9
1535,41123,7
1535,28445,8
1535,21007,9
1535,27779,9
1535,84355,9
1535,12647,10
1535,12937,7
1535,45222,8
1535,76344,10
1535,78988,9
1535,57196,9
1535,50344,10
1535,122,9
1535,41071,9
1535,29847,9
1535,20583,8
1535,14517,8
1535,40333,10
1535,60865,9
1535,42190,10
1535,10998,9
1535,55075,9
1535,49664,6
1535,74145,9
1535,76401,7
1535,80208,10
1535,36601,10
1535,2488,9
1535,79459,9
1535,52220,3
1535,34541,9
1535,56296,9
1535,39703,9
1535,12990,8
1535,52794,9
1535,56528,10
1535,66925,9
1535,72825,7
1535,27349,10
1535,40115,8
1535,6818,10
1535,77876,8
1535,43098,10
1535,50295,8
1535,79742,8
1535,33370,10
1535,60597,8
1535,68191,8
1535,83658,8
1535,38817,10
1535,52550,9
1535,12059,9
1535,8882,9
1535,79861,9
1535,44365,7
1535,62042,10
1535,56028,10
1535,62798,10
1535,19045,9
1535,66480,10
1535,62782,6
1535,12356,7
1535,33758,10
1535,74418,7
1535,56972,5
1535,34877,7
1535,66822,10
1535,79395,9
1535,28714,9
1535,6904,10
1535,34917,10
1535,56923,8
1535,36792,7
1535,77552,8
1535,45092,9
1535,80071,10
1535,53874,10
1535,49324,10
1535,36732,10
1535,17561,8
1535,50863,10
1535,17223,9
1535,78716,10
1535,66688,9
1535,35194,8
1535,72934,8
1535,80056,6
1535,21092,10
1535,53450,6
1535,6263,9
1535,2465,10
1535,19808,8
1535,10479,9
1535,82069,10
1535,9669,8
1535,24360,9
1535,82149,9
1535,47027,9
1535,33672,10
1535,40045,7
1535,26297,10
1535,67146,9
1535,5827,10
1535,17079,7
1535,59895,10
1535,82138,10
1535,55437,8
1535,35290,9
1535,8919,10
1535,78715,9
1535,18543,8
1535,46499,9
1535,82896,8
1535,31176,7
1535,6620,7
1535,45863,8
1535,67002,9
1535,67252,10
1535,69026,7
1535,19226,8
1535,71174,9
1535,15248,7
1535,74600,9
1535,57713,10
1535,77633,9
1535,11175,7
1535,57858,7
1535,59736,9
1535,35330,7
1535,61077,9
1535,68587,10
1535,80156,6
1535,81907,8
16498,1809,10
16498,46073,9
16498,21021,10
16498,2796,8
16498,34894,9
16498,15446,10
16498,48788,9
16498,4275,10
16498,73228,8
16498,56392,8
16498,72333,8
16498,25305,9
16498,25965,7
16498,13749,9
16498,41222,9
16498,77861,9
16498,24479,8
16498,27150,8
16498,8809,9
16498,11269,10
16498,57231,8
16498,79871,7
16498,47872,9
16498,59865,10
16498,21050,10
16498,4867,10
16498,56320,8
16498,3030,8
16498,4139,9
16498,81365,9
16498,15884,9
16498,29573,9
16498,79808,9
16498,65709,8
16498,30043,10
16498,18518,10
16498,77316,8
16498,21288,10
16498,39000,10
16498,2836,8
16498,84548,10
16498,59801,8
16498,14016,9
16498,60328,10
16498,20150,7
16498,40947,6
16498,62927,10
16498,66228,10
16498,44164,8
16498,53748,8
16498,28078,9
16498,56335,8
16498,14747,8
16498,47211,10
16498,76024,8
16498,24493,9
16498,4299,7
16498,4647,8
16498,7393,9
16498,80097,8
16498,66699,8
16498,54124,8
16498,10226,7
16498,14998,9
16498,21243,9
16498,45500,9
16498,55352,8
16498,39497,9
16498,53410,8
16498,85503,9
16498,38324,10
16498,5090,8
16498,45368,9
16498,41250,10
16498,18019,10
16498,44285,10
16498,46249,9
16498,15869,9
16498,85063,10
16498,56226,7
16498,78228,8
16498,27953,10
16498,44105,10
16498,2116,7
16498,33847,10
16498,7016,8
16498,25843,7
16498,85218,9
16498,23456,10
16498,51649,9
16498,29796,10
16498,11142,9
16498,39118,8
16498,62673,10
16498,66772,10
16498,49510,8
16498,57472,10
16498,73691,10
16498,67678,8
16498,48498,8
16498,24895,9
16498,60389,9
16498,66156,7
16498,51108,9
16498,12231,7
16498,44763,9
16498,42729,9
16498,46045,10
16498,64024,7
16498,7680,8
16498,15443,7
16498,5102,10
16498,72340,9
16498,67169,9
16498,50342,8
16498,14438,9
16498,28988,2
16498,49409,7
16498,38518,1
16498,84945,8
16498,30383,6
16498,40138,8
16498,45593,10
16498,83013,7
16498,34543,7
16498,62613,9
16498,19990,10
16498,35375,7
16498,80057,10
16498,12520,8
16498,66605,9
16498,56296,9
16498,27472,8
16498,30869,9
16498,3678,8
16498,7133,7
16498,83543,8
16498,10646,4
16498,6822,4
16498,55058,7
16498,77044,8
16498,51548,9
16498,39847,7
16498,29959,6
16498,11550,10
16498,10897,9
16498,80118,7
16498,72477,9
16498,6540,9
16498,12122,6
16498,17535,10
16498,34702,9
16498,38058,10
16498,58584,9
16498,51317,8
16498,76949,10
16498,32976,10
16498,57214,8
16498,13862,9
16498,25966,7
16498,32417,6
16498,66243,9
16498,60058,8
16498,82606,8
16498,73021,8
16498,6503,9
16498,43282,8
16498,23344,8
16498,83646,8
16498,74147,8
16498,46072,10
16498,60490,10
16498,15411,10
16498,61767,7
16498,61662,10
16498,62132,9
16498,30848,10
16498,49707,8
16498,43753,9
16498,50195,10
16498,79317,9
16498,62805,10
16498,35346,9
16498,27215,8
16498,28846,8
16498,9774,9
16498,40605,8
16498,46441,10
16498,49259,8
16498,26708,9
16498,43953,7
16498,68355,4
16498,74590,8
16498,80775,7
16498,17709,9
16498,37743,10
16498,31373,10
16498,25424,8
16498,28559,9
16498,6200,8
16498,17555,6
16498,72090,7
16498,3205,8
16498,44221,10
16498,35942,10
16498,20017,10
16498,16317,10
16498,15217,9
16498,17294,9
16498,38426,10
16498,27876,10
16498,35047,8
16498,65276,9
16498,32520,7
16498,46791,9
16498,72449,8
16498,40852,4
16498,84248,8
16498,59961,8
16498,62600,5
16498,29671,9
16498,55914,7
16498,48530,9
16498,29519,8
16498,5393,10
16498,5916,9
16498,8740,9
16498,72659,8
16498,3959,10
16498,72338,9
16498,69257,10
16498,40942,7
16498,29698,10
16498,39845,10
16498,64674,9
16498,82471,9
16498,75136,10
16498,54467,10
16498,74451,8
16498,6351,9
16498,65517,7
16498,59215,9
16498,61415,7
16498,54313,9
16498,37221,7
16498,74305,9
16498,56144,10
16498,11491,10
16498,19968,10
16498,46067,10
16498,55018,8
16498,9811,7
16498,37548,5
16498,65753,8
16498,51018,8
16498,1112,10
16498,75453,8
16498,28742,9
16498,12599,8
16498,74120,7
16498,80473,8
16498,38819,9
16498,77169,10
16498,5061,8
16498,59916,8
16498,41359,10
16498,67723,9
16498,12843,10
16498,44560,9
16498,46897,10
16498,4347,8
16498,65586,8
16498,59845,9
16498,55453,9
16498,48392,5
16498,47056,8
16498,49881,10
16498,40506,9
16498,71464,7
16498,9833,9
16498,18888,9
16498,73444,10
16498,53996,10
16498,29132,10
16498,36344,8
16498,72227,8
16498,77066,7
16498,51159,10
16498,53014,5
16498,45612,9
16498,13194,7
16498,26553,10
16498,78924,10
16498,38531,10
16498,5379,10
16498,19709,10
16498,51252,8
16498,50350,6
16498,77667,9
16498,55149,8
16498,16540,10
16498,30141,6
16498,85869,10
16498,5700,9
16498,7064,10
16498,11306,8
16498,35003,8
16498,80094,9
16498,78582,10
16498,38768,10
16498,72608,8
16498,44234,10
16498,73107,8
16498,73812,8
16498,62400,10
16498,36440,8
16498,20507,8
16498,51972,9
16498,85043,9
16498,71396,8
16498,12748,7
16498,36459,8
16498,41709,10
16498,21605,9
16498,84533,9
16498,83802,10
16498,32032,9
16498,71914,3
16498,58458,10
16498,7245,10
16498,20242,10
16498,19738,7
16498,14619,8
16498,82942,7
16498,46963,8
16498,1319,6
16498,54554,9
16498,36197,8
16498,36272,8
16498,13299,9
16498,51032,8
16498,67113,8
16498,33532,8
16498,52008,10
16498,30360,9
16498,4951,8
16498,69897,9
16498,69322,9
16498,49012,10
16498,38493,9
16498,27216,8
16498,22804,9
16498,13703,9
16498,78490,8
16498,45008,10
16498,69717,8
16498,71862,8
16498,76318,9
16498,65155,8
16498,26313,8
16498,22504,9
16498,46629,9
16498,31600,10
16498,4518,9
16498,65275,8
16498,30996,7
16498,21585,8
16498,27469,7
16498,15814,9
16498,52670,6
16498,84054,9
16498,23268,8
16498,75971,10
16498,52810,8
16498,34376,9
16498,4812,9
16498,78706,8
16498,51134,8
16498,83928,10
16498,14188,9
16498,31876,4
16498,73752,10
16498,66076,9
16498,40741,10
16498,26949,8
16498,65599,8
16498,83868,9
16498,3750,8
16498,45996,9
16498,4816,8
16498,45959,10
16498,371,8
16498,64083,8
16498,57606,10
16498,42858,8
16498,60766,9
16498,44522,10
16498,54118,9
16498,73998,10
16498,14680,10
16498,12385,10
16498,24006,9
16498,43436,10
16498,80371,9
16498,75100,10
16498,80245,10
16498,63794,7
16498,67685,9
16498,81638,7
16498,19345,9
16498,2850,9
16498,35202,6
16498,52428,9
16498,30670,8
16498,7915,7
16498,62564,10
16498,72803,8
16498,76573,10
16498,67906,8
16498,924,8
16498,63103,8
16498,57538,5
16498,18503,9
16498,5569,9
16498,65945,6
16498,62518,10
16498,11032,9
16498,65257,7
16498,17601,9
16498,66773,7
16498,16406,9
16498,30289,9
16498,66462,8
16498,60247,9
16498,68606,9
16498,65385,7
16498,7830,9
16498,81413,6
16498,8553,10
16498,39248,8
16498,3770,10
16498,55434,7
16498,2142,10
16498,48159,8
16498,57290,8
16498,29904,10
16498,81464,9
16498,25412,10
16498,26210,9
16498,44609,10
16498,52683,9
16498,72384,7
16498,78045,10
16498,32292,10
16498,38087,5
16498,36334,9
16498,47663,10
16498,28738,9
16498,46366,2
16498,2517,8
16498,6277,9
16498,49272,7
16498,20383,9
16498,10611,9
16498,21553,8
16498,11346,8
16498,37265,6
16498,241,7
16498,82325,8
16498,3854,6
16498,11280,6
16498,15921,8
16498,68814,10
16498,34597,8
16498,23801,8
16498,36365,8
16498,85245,10
16498,41556,9
16498,34263,7
16498,1910,8
16498,74973,9
16498,63249,8
16498,15428,9
16498,84172,10
16498,20942,9
16498,66636,10
16498,57996,10
16498,72409,7
16498,73431,9
16498,63829,9
16498,3249,7
16498,30382,8
16498,32894,9
16498,10392,9
16498,6741,9
16498,82337,7
16498,81384,9
16498,84713,6
16498,48490,10
16498,32122,9
16498,85206,10
16498,78004,10
16498,20337,8
16498,57217,10
16498,8008,7
16498,2196,8
16498,48201,9
16498,13807,8
16498,66584,10
16498,1669,8
16498,10732,9
16498,17444,9
16498,4345,9
16498,12980,10
16498,21724,10
16498,4988,8
16498,67628,8
16498,11499,8
16498,2609,7
16498,78463,7
16498,49445,8
16498,84075,10
16498,81823,3
16498,55764,6
16498,85830,8
16498,77468,9
16498,81506,8
16498,67618,10
16498,55690,10
16498,16855,9
16498,74984,10
16498,50590,9
16498,18628,7
16498,34415,6
16498,19656,9
16498,407,8
16498,24617,9
16498,16316,7
16498,36560,9
16498,44871,10
16498,47560,9
16498,43149,9
16498,16402,7
16498,41134,9
16498,26929,9
16498,30282,8
16498,28618,8
16498,47989,8
16498,77755,7
16498,6678,8
16498,2303,6
16498,22070,8
16498,26674,6
16498,74738,9
16498,19635,9
16498,3013,8
16498,23275,9
16498,77088,9
16498,32230,10
16498,73740,7
16498,62172,9
16498,69783,9
16498,74499,10
16498,46356,9
16498,55628,9
16498,54504,9
16498,23138,9
16498,31295,8
16498,62603,7
16498,27245,8
16498,26891,10
16498,54481,8
16498,59345,10
16498,18821,10
16498,1005,10
16498,32336,10
16498,45878,10
16498,74569,9
16498,67233,9
16498,3374,9
16498,50690,9
16498,40270,9
16498,7085,10
16498,25746,6
16498,41906,9
16498,77262,10
16498,52612,7
16498,52313,9
16498,59364,9
16498,66877,10
16498,70197,8
16498,61315,10
16498,20200,8
16498,18910,10
16498,20092,8
16498,21782,9
16498,52944,9
16498,66657,8
16498,15601,8
16498,53890,10
16498,82535,6
16498,71264,9
16498,55954,7
16498,42330,9
16498,51271,9
16498,74370,10
16498,74615,5
16498,15123,10
16498,17439,9
16498,64090,8
16498,25844,8
16498,31290,10
16498,33335,9
16498,71012,8
16498,32264,10
16498,12244,10
16498,22006,6
16498,5330,8
16498,70091,9
16498,71824,9
16498,23246,10
16498,25449,10
16498,14281,9
16498,58212,7
16498,41415,10
16498,35608,8
16498,21086,8
16498,68650,7
16498,29330,9
16498,65497,10
16498,40268,10
16498,16575,9
16498,3141,9
16498,1915,10
16498,85243,8
16498,4226,10
16498,52087,7
16498,61169,8
16498,50927,9
16498,79248,7
16498,54782,9
16498,19029,9
16498,84283,8
16498,64265,7
16498,37497,9
16498,35381,10
16498,3332,9
16498,10199,10
16498,76073,10
16498,26601,7
16498,67875,8
16498,63356,8
16498,21092,10
16498,38468,7
16498,51401,9
16498,20832,10
16498,57906,10
16498,45520,8
16498,45792,8
16498,16985,10
16498,75195,10
16498,55464,8
16498,72614,9
16498,5545,8
16498,4146,9
16498,48409,8
16498,41079,9
16498,34820,10
16498,34933,8
16498,50421,10
16498,74520,6
16498,74767,8
16498,12337,7
16498,71201,8
16498,83382,8
16498,69561,8
16498,18688,7
16498,58429,10
16498,63435,9
16498,77982,10
16498,50796,10
16498,65117,8
16498,72269,10
16498,68006,9
16498,7619,7
16498,35148,10
16498,82862,7
16498,31750,9
16498,50111,9
16498,21121,9
16498,54530,8
16498,11276,9
16498,54978,8
16498,80442,8
16498,17651,10
16498,35790,10
16498,48849,10
16498,4519,8
16498,44886,7
16498,73735,8
16498,61748,8
16498,48299,10
16498,9355,7
16498,82051,5
16498,60336,9
16498,49227,7
16498,45395,9
16498,16062,10
16498,44318,10
16498,1818,10
16498,9687,7
16498,47941,7
16498,62769,10
16498,34475,8
16498,49720,9
16498,8625,9
16498,79205,8
16498,62456,9
16498,48250,9
16498,82928,8
16498,55393,8
16498,2488,9
16498,41717,8
16498,6295,7
16498,70452,7
16498,35969,9
16498,13434,9
16498,33381,8
16498,39361,7
